modelo,tipo_modelo,metodo_busqueda,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score,params
Decision Tree Classifier,classification,GridSearchCV,0.4512358240809299,0.00789072475326976,89,1.0,0.0,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.45003026118310013,0.01597919167538177,90,1.0,0.0,"{'modelo__class_weight': 'balanced', 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.44861691895509576,0.00580911970516486,91,0.7459848776577025,0.004479393128026349,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4481435142659415,0.0057176198026759675,92,0.8634970573557801,0.0027378942619016135,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4481435142659415,0.0057176198026759675,92,0.8634970573557801,0.0027378942619016135,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4481386519130222,0.005471822923139201,94,0.7790700950619849,0.005711997109967553,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.44774064973805955,0.007482781433922419,95,1.0,0.0,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4469883341176743,0.0038923861687864612,96,0.7638665846316205,0.006124950828182287,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4466944902092355,0.010873902113543723,97,0.7665816975868013,0.005115411473452169,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4464190911268783,0.008694385414993285,98,1.0,0.0,"{'modelo__class_weight': 'balanced', 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4450585635193437,0.02409935098683983,99,0.6027164948048815,0.014127854306646275,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4447948844843679,0.0071358908730031565,100,0.9080705180064754,0.0021056950077364845,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.44461503323678553,0.007674814129555945,101,0.7164482215963399,0.005189980865344847,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4442525228331132,0.006686621414464939,102,0.8381857867140466,0.0018524219829646649,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4442525228331132,0.006686621414464939,102,0.8381857867140466,0.0018524219829646649,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4439591945393905,0.005452954871139465,104,0.7334900896599048,0.004078864031352087,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4439591945393905,0.005452954871139465,104,0.7334900896599048,0.004078864031352087,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4434851872875125,0.0051626017823979435,106,0.892053743197291,0.0018877084348125116,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4427639460500723,0.015404706139489115,107,0.7337078432671251,0.002859364325502201,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4419764966943459,0.020456642425328936,108,0.6240131920612642,0.014424531982206354,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4410688777719346,0.020430915107615542,109,0.6155101387638864,0.014680373672248732,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4395789521823751,0.018382445611344143,110,0.5983694061955239,0.011510315180348426,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.43921715124397365,0.014453326731530233,111,0.6018858155044617,0.013880413664553379,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4378580128229494,0.011782913674276101,112,0.617895042397583,0.013884569151985708,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.43766461119923494,0.006428511470411124,113,0.6605498780596399,0.013116107501470957,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4366664804946089,0.008943230161820333,114,0.6377058719201891,0.012537053873700589,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4366664804946089,0.008943230161820333,114,0.6377058719201891,0.012537053873700589,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4363117655009222,0.006135511162032991,116,0.6084184122774486,0.01255144751828432,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4355061694727958,0.01673254484141549,117,0.7480922663160021,0.0025229474620303365,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4355061694727958,0.01673254484141549,117,0.7480922663160021,0.0025229474620303365,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': None, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4355022895740085,0.012666793170317466,119,0.6213835980312864,0.01193718532272082,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.43537234466897373,0.009087486832306828,120,0.6467369378907053,0.012863134409223353,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4353539203063031,0.016641878116612177,121,0.6096505812180923,0.00995719375789761,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4353539203063031,0.016641878116612177,121,0.6096505812180923,0.00995719375789761,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.43480486460322004,0.008972551933276863,123,0.6109030158796094,0.012948862208404834,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.43480486460322004,0.008972551933276863,123,0.6109030158796094,0.012948862208404834,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.43408015579520853,0.011794236572120453,125,0.6042998268411097,0.012998781447598817,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.43408015579520853,0.011794236572120453,125,0.6042998268411097,0.012998781447598817,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 10, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4252300838647349,0.019721610341980347,127,0.48454819556896284,0.01859635057093992,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.42504007681418915,0.01840200379036914,128,0.4900698316839243,0.016757864579430876,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.424930398808013,0.019768317424992625,129,0.4844821731921776,0.018740217915956172,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.42422805917596645,0.019383762825977945,130,0.4902982516707405,0.01628687854038543,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.42422805917596645,0.019383762825977945,130,0.4902982516707405,0.01628687854038543,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.42364141613924994,0.020322694073129123,132,0.4854643276635319,0.018755741212480484,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4231713516476863,0.01998351813741632,133,0.484746047685472,0.018532584622149514,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4231713516476863,0.01998351813741632,133,0.484746047685472,0.018532584622149514,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.42274300340897575,0.020393008828114813,135,0.48479401462411886,0.018719160456213437,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.42145063335697286,0.029107853026636286,136,0.49667655889517626,0.023446755369305905,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4212916970718029,0.030926426087513045,137,0.4974351791566819,0.023090854669756626,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4212916970718029,0.030926426087513045,137,0.4974351791566819,0.023090854669756626,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.41815227214312634,0.02465370451948919,139,0.4944280198811861,0.020803404408280077,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4170542824144798,0.02393697605636612,140,0.49490747399174656,0.021051042320785914,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4170220250092572,0.02580800751397962,141,0.49647560677958313,0.02082586972196795,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4170220250092572,0.02580800751397962,141,0.49647560677958313,0.02082586972196795,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.41701886023171564,0.025220865696729763,143,0.4971534295879335,0.020386485050482538,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4169681916877398,0.02550394946512994,144,0.4975939355006093,0.020426585537811365,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 7, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4165253842072995,0.02527403975858348,145,0.44375778800051036,0.030664376015202666,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.4164842017744473,0.02533577746741737,146,0.44401744389118203,0.030188562083313233,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4164842017744473,0.02533577746741737,146,0.44401744389118203,0.030188562083313233,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.41602372954433975,0.024492933571263226,148,0.44362364256867315,0.02986883778546452,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.41602372954433975,0.024492933571263226,148,0.44362364256867315,0.02986883778546452,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.41602372954433975,0.024492933571263226,148,0.4434103267178798,0.030262617054237283,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.41602372954433975,0.024492933571263226,148,0.44362364256867315,0.02986883778546452,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.41602372954433975,0.024492933571263226,148,0.4434103267178798,0.030262617054237283,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.41602372954433975,0.024492933571263226,148,0.44362364256867315,0.02986883778546452,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4093808035534415,0.02239012417884385,154,0.43215255263888935,0.026754838497115005,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.4093808035534415,0.02239012417884385,154,0.43215255263888935,0.026754838497115005,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.4093808035534415,0.02239012417884385,154,0.43215255263888935,0.026754838497115005,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.40933890407478,0.02239777130332205,157,0.4322600703377749,0.0268007412496585,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.40933890407478,0.02239777130332205,157,0.4322600703377749,0.0268007412496585,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.40933890407478,0.02239777130332205,157,0.4322600703377749,0.0268007412496585,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.40922737461536746,0.022168087671035095,160,0.4321259607626291,0.02672833811235087,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.40922737461536746,0.022168087671035095,160,0.4321259607626291,0.02672833811235087,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.40922737461536746,0.022168087671035095,160,0.4321259607626291,0.02672833811235087,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 5, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.3880821231889083,0.04161840694278138,163,0.39428187938290504,0.0398761611753588,"{'modelo__class_weight': None, 'modelo__criterion': 'gini', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 10, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 10}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 5, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 25}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 2}"
Decision Tree Classifier,classification,GridSearchCV,0.3713326623416181,0.013086774595819346,172,0.3746486809729206,0.00602791656714106,"{'modelo__class_weight': None, 'modelo__criterion': 'entropy', 'modelo__max_depth': 3, 'modelo__min_samples_leaf': 1, 'modelo__min_samples_split': 10}"
Decision Tree Regressor,regression,RandomizedSearchCV,-1.0011921848221934,0.005502666543243973,1,-0.9957861995869693,0.002925196913797779,"{'modelo__min_samples_split': 10, 'modelo__min_samples_leaf': 5, 'modelo__max_depth': 3, 'modelo__criterion': 'squared_error'}"
Decision Tree Regressor,regression,RandomizedSearchCV,-1.0011921848221934,0.005502666543243973,1,-0.9957861995869693,0.002925196913797779,"{'modelo__min_samples_split': 25, 'modelo__min_samples_leaf': 5, 'modelo__max_depth': 3, 'modelo__criterion': 'squared_error'}"
Decision Tree Regressor,regression,RandomizedSearchCV,-1.0087529651770397,0.004872266129624582,3,-0.9887138960807832,0.003975716746257368,"{'modelo__min_samples_split': 25, 'modelo__min_samples_leaf': 5, 'modelo__max_depth': 5, 'modelo__criterion': 'squared_error'}"
Decision Tree Regressor,regression,RandomizedSearchCV,-1.0222616861192446,0.00535344042261851,4,-0.9712186965606393,0.007323707909062958,"{'modelo__min_samples_split': 25, 'modelo__min_samples_leaf': 10, 'modelo__max_depth': 7, 'modelo__criterion': 'squared_error'}"
Decision Tree Regressor,regression,RandomizedSearchCV,-1.0723934739133687,0.009339778607854081,5,-0.9175246516457464,0.010821589994772531,"{'modelo__min_samples_split': 10, 'modelo__min_samples_leaf': 10, 'modelo__max_depth': 10, 'modelo__criterion': 'squared_error'}"
Decision Tree Regressor,regression,RandomizedSearchCV,-1.0724840366171486,0.005884251957302271,6,-0.918569572063165,0.010429164659747405,"{'modelo__min_samples_split': 25, 'modelo__min_samples_leaf': 5, 'modelo__max_depth': 10, 'modelo__criterion': 'squared_error'}"
